shapeID,date,t,cohort,first_treat_t,rel_time,treat_now,log_avg_rad
UNIT-47,2023-07-01,19,never,0,,0,2.573
UNIT-47,2023-08-01,20,never,0,,0,2.5669
UNIT-47,2023-09-01,21,never,0,,0,2.5345
UNIT-47,2023-10-01,22,never,0,,0,2.5935
UNIT-47,2023-11-01,23,never,0,,0,2.5676
UNIT-47,2023-12-01,24,never,0,,0,2.5975
UNIT-47,2024-01-01,25,never,0,,0,2.5574
UNIT-47,2024-02-01,26,never,0,,0,2.5388
UNIT-47,2024-03-01,27,never,0,,0,2.6019
UNIT-47,2024-04-01,28,never,0,,0,2.5725
UNIT-47,2024-05-01,29,never,0,,0,2.5226
UNIT-47,2024-06-01,30,never,0,,0,2.6132
UNIT-47,2024-07-01,31,never,0,,0,2.6065
UNIT-47,2024-08-01,32,never,0,,0,2.6275
UNIT-47,2024-09-01,33,never,0,,0,2.6118
UNIT-47,2024-10-01,34,never,0,,0,2.5488
UNIT-47,2024-11-01,35,never,0,,0,2.5617
UNIT-47,2024-12-01,36,never,0,,0,2.6001
UNIT-47,2025-01-01,37,never,0,,0,2.6166
UNIT-47,2025-02-01,38,never,0,,0,2.6325
UNIT-47,2025-03-01,39,never,0,,0,2.576
UNIT-47,2025-04-01,40,never,0,,0,2.61
UNIT-47,2025-05-01,41,never,0,,0,2.5782
UNIT-47,2025-06-01,42,never,0,,0,2.5699
UNIT-47,2025-07-01,43,never,0,,0,2.6673
UNIT-47,2025-08-01,44,never,0,,0,2.6802
UNIT-47,2025-09-01,45,never,0,,0,2.5996
UNIT-47,2025-10-01,46,never,0,,0,2.6128
UNIT-47,2025-11-01,47,never,0,,0,2.6461
UNIT-47,2025-12-01,48,never,0,,0,2.6104
UNIT-48,2022-01-01,1,never,0,,0,2.398
UNIT-48,2022-02-01,2,never,0,,0,2.4327
UNIT-48,2022-03-01,3,never,0,,0,2.3772
UNIT-48,2022-04-01,4,never,0,,0,2.3932
UNIT-48,2022-05-01,5,never,0,,0,2.4799
UNIT-48,2022-06-01,6,never,0,,0,2.4332
UNIT-48,2022-07-01,7,never,0,,0,2.4163
UNIT-48,2022-08-01,8,never,0,,0,2.4643
UNIT-48,2022-09-01,9,never,0,,0,2.4487
UNIT-48,2022-10-01,10,never,0,,0,2.4318
UNIT-48,2022-11-01,11,never,0,,0,2.4397
UNIT-48,2022-12-01,12,never,0,,0,2.4365
UNIT-48,2023-01-01,13,never,0,,0,2.4375
UNIT-48,2023-02-01,14,never,0,,0,2.4706
UNIT-48,2023-03-01,15,never,0,,0,2.4969
UNIT-48,2023-04-01,16,never,0,,0,2.4469
UNIT-48,2023-05-01,17,never,0,,0,2.47
UNIT-48,2023-06-01,18,never,0,,0,2.5134
UNIT-48,2023-07-01,19,never,0,,0,2.402
UNIT-48,2023-08-01,20,never,0,,0,2.4837
UNIT-48,2023-09-01,21,never,0,,0,2.4912
UNIT-48,2023-10-01,22,never,0,,0,2.4902
UNIT-48,2023-11-01,23,never,0,,0,2.4863
UNIT-48,2023-12-01,24,never,0,,0,2.5408
UNIT-48,2024-01-01,25,never,0,,0,2.5653
UNIT-48,2024-02-01,26,never,0,,0,2.4493
UNIT-48,2024-03-01,27,never,0,,0,2.5154
UNIT-48,2024-04-01,28,never,0,,0,2.5585
UNIT-48,2024-05-01,29,never,0,,0,2.4436
UNIT-48,2024-06-01,30,never,0,,0,2.5079
UNIT-48,2024-07-01,31,never,0,,0,2.5498
UNIT-48,2024-08-01,32,never,0,,0,2.5079
UNIT-48,2024-09-01,33,never,0,,0,2.4995
UNIT-48,2024-10-01,34,never,0,,0,2.4478
UNIT-48,2024-11-01,35,never,0,,0,2.5011
UNIT-48,2024-12-01,36,never,0,,0,2.5494
UNIT-48,2025-01-01,37,never,0,,0,2.4624
UNIT-48,2025-02-01,38,never,0,,0,2.5302
UNIT-48,2025-03-01,39,never,0,,0,2.5046
UNIT-48,2025-04-01,40,never,0,,0,2.6298
UNIT-48,2025-05-01,41,never,0,,0,2.5438
UNIT-48,2025-06-01,42,never,0,,0,2.5875
UNIT-48,2025-07-01,43,never,0,,0,2.54
UNIT-48,2025-08-01,44,never,0,,0,2.5371
UNIT-48,2025-09-01,45,never,0,,0,2.5497
UNIT-48,2025-10-01,46,never,0,,0,2.5517
UNIT-48,2025-11-01,47,never,0,,0,2.5914
UNIT-48,2025-12-01,48,never,0,,0,2.5974
UNIT-49,2022-01-01,1,never,0,,0,2.7782
UNIT-49,2022-02-01,2,never,0,,0,2.7691
UNIT-49,2022-03-01,3,never,0,,0,2.8161
UNIT-49,2022-04-01,4,never,0,,0,2.7744
UNIT-49,2022-05-01,5,never,0,,0,2.7897
UNIT-49,2022-06-01,6,never,0,,0,2.7748
UNIT-49,2022-07-01,7,never,0,,0,2.8305
UNIT-49,2022-08-01,8,never,0,,0,2.8123
UNIT-49,2022-09-01,9,never,0,,0,2.8114
UNIT-49,2022-10-01,10,never,0,,0,2.7607
UNIT-49,2022-11-01,11,never,0,,0,2.8549
UNIT-49,2022-12-01,12,never,0,,0,2.7806
UNIT-49,2023-01-01,13,never,0,,0,2.8017
UNIT-49,2023-02-01,14,never,0,,0,2.761
UNIT-49,2023-03-01,15,never,0,,0,2.7984
UNIT-49,2023-04-01,16,never,0,,0,2.7868
UNIT-49,2023-05-01,17,never,0,,0,2.7855
UNIT-49,2023-06-01,18,never,0,,0,2.846
UNIT-49,2023-07-01,19,never,0,,0,2.8198
UNIT-49,2023-08-01,20,never,0,,0,2.8388
UNIT-49,2023-09-01,21,never,0,,0,2.7933
UNIT-49,2023-10-01,22,never,0,,0,2.8014
UNIT-49,2023-11-01,23,never,0,,0,2.7867
UNIT-49,2023-12-01,24,never,0,,0,2.8802
UNIT-49,2024-01-01,25,never,0,,0,2.8431
UNIT-49,2024-02-01,26,never,0,,0,2.8154
UNIT-49,2024-03-01,27,never,0,,0,2.8463
UNIT-49,2024-04-01,28,never,0,,0,2.9369
UNIT-49,2024-05-01,29,never,0,,0,2.8207
UNIT-49,2024-06-01,30,never,0,,0,2.8228
UNIT-49,2024-07-01,31,never,0,,0,2.8501
UNIT-49,2024-08-01,32,never,0,,0,2.8131
UNIT-49,2024-09-01,33,never,0,,0,2.9013
UNIT-49,2024-10-01,34,never,0,,0,2.8257
UNIT-49,2024-11-01,35,never,0,,0,2.8867
UNIT-49,2024-12-01,36,never,0,,0,2.9106
UNIT-49,2025-01-01,37,never,0,,0,2.7611
UNIT-49,2025-02-01,38,never,0,,0,2.8417
UNIT-49,2025-03-01,39,never,0,,0,2.9046
UNIT-49,2025-04-01,40,never,0,,0,2.8879
UNIT-49,2025-05-01,41,never,0,,0,2.864
UNIT-49,2025-06-01,42,never,0,,0,2.9044
UNIT-49,2025-07-01,43,never,0,,0,2.8489
UNIT-49,2025-08-01,44,never,0,,0,2.8873
UNIT-49,2025-09-01,45,never,0,,0,2.9021
UNIT-49,2025-10-01,46,never,0,,0,2.8597
UNIT-49,2025-11-01,47,never,0,,0,2.8677
UNIT-49,2025-12-01,48,never,0,,0,3.0032
UNIT-50,2022-01-01,1,2023-07,19,-18,0,2.6753
UNIT-50,2022-02-01,2,2023-07,19,-17,0,2.6665
UNIT-50,2022-03-01,3,2023-07,19,-16,0,2.6767
UNIT-50,2022-04-01,4,2023-07,19,-15,0,2.6904
UNIT-50,2022-05-01,5,2023-07,19,-14,0,2.7392
UNIT-50,2022-06-01,6,2023-07,19,-13,0,2.7291
UNIT-50,2022-07-01,7,2023-07,19,-12,0,2.6735
UNIT-50,2022-08-01,8,2023-07,19,-11,0,2.7268
UNIT-50,2022-09-01,9,2023-07,19,-10,0,2.7535
UNIT-50,2022-10-01,10,2023-07,19,-9,0,2.716
UNIT-50,2022-11-01,11,2023-07,19,-8,0,2.7665
UNIT-50,2022-12-01,12,2023-07,19,-7,0,2.7557
UNIT-50,2023-01-01,13,2023-07,19,-6,0,2.7251
UNIT-50,2023-02-01,14,2023-07,19,-5,0,2.7534
UNIT-50,2023-03-01,15,2023-07,19,-4,0,2.7689
UNIT-50,2023-04-01,16,2023-07,19,-3,0,2.8297
UNIT-50,2023-05-01,17,2023-07,19,-2,0,2.7694
UNIT-50,2023-06-01,18,2023-07,19,-1,0,2.7823
UNIT-50,2023-07-01,19,2023-07,19,0,1,2.8049
UNIT-50,2023-08-01,20,2023-07,19,1,1,2.7516
UNIT-50,2023-09-01,21,2023-07,19,2,1,2.8364
UNIT-50,2023-10-01,22,2023-07,19,3,1,2.824
UNIT-50,2023-11-01,23,2023-07,19,4,1,2.7879
UNIT-50,2023-12-01,24,2023-07,19,5,1,2.8302
UNIT-50,2024-01-01,25,2023-07,19,6,1,2.8205
UNIT-50,2024-02-01,26,2023-07,19,7,1,2.8344
UNIT-50,2024-03-01,27,2023-07,19,8,1,2.7582
UNIT-50,2024-04-01,28,2023-07,19,9,1,2.8044
UNIT-50,2024-05-01,29,2023-07,19,10,1,2.8726
UNIT-50,2024-06-01,30,2023-07,19,11,1,2.8187
UNIT-50,2024-07-01,31,2023-07,19,12,1,2.8591
UNIT-50,2024-08-01,32,2023-07,19,13,1,2.848
UNIT-50,2024-09-01,33,2023-07,19,14,1,2.8776
UNIT-50,2024-10-01,34,2023-07,19,15,1,2.8297
UNIT-50,2024-11-01,35,2023-07,19,16,1,2.864
UNIT-50,2024-12-01,36,2023-07,19,17,1,2.8526
UNIT-50,2025-01-01,37,2023-07,19,18,1,2.8652
UNIT-50,2025-02-01,38,2023-07,19,19,1,2.8083
UNIT-50,2025-03-01,39,2023-07,19,20,1,2.8953
UNIT-50,2025-04-01,40,2023-07,19,21,1,2.8965
UNIT-50,2025-05-01,41,2023-07,19,22,1,2.8535
UNIT-50,2025-06-01,42,2023-07,19,23,1,2.931
UNIT-50,2025-07-01,43,2023-07,19,24,1,2.9141
UNIT-50,2025-08-01,44,2023-07,19,25,1,2.9063
UNIT-50,2025-09-01,45,2023-07,19,26,1,2.9169
UNIT-50,2025-10-01,46,2023-07,19,27,1,2.8813
UNIT-50,2025-11-01,47,2023-07,19,28,1,2.916
UNIT-50,2025-12-01,48,2023-07,19,29,1,2.9477
UNIT-51,2022-01-01,1,2023-07,19,-18,0,1.8402
UNIT-51,2022-02-01,2,2023-07,19,-17,0,1.7369
UNIT-51,2022-03-01,3,2023-07,19,-16,0,1.8519
UNIT-51,2022-04-01,4,2023-07,19,-15,0,1.7824
UNIT-51,2022-05-01,5,2023-07,19,-14,0,1.7687
UNIT-51,2022-06-01,6,2023-07,19,-13,0,1.7617
UNIT-51,2022-07-01,7,2023-07,19,-12,0,1.7986
UNIT-51,2022-08-01,8,2023-07,19,-11,0,1.7946
UNIT-51,2022-09-01,9,2023-07,19,-10,0,1.7591
UNIT-51,2022-10-01,10,2023-07,19,-9,0,1.822
UNIT-51,2022-11-01,11,2023-07,19,-8,0,1.7753
UNIT-51,2022-12-01,12,2023-07,19,-7,0,1.8054
UNIT-51,2023-01-01,13,2023-07,19,-6,0,1.7941
UNIT-51,2023-02-01,14,2023-07,19,-5,0,1.8229
UNIT-51,2023-03-01,15,2023-07,19,-4,0,1.7922
UNIT-51,2023-04-01,16,2023-07,19,-3,0,1.7817
UNIT-51,2023-05-01,17,2023-07,19,-2,0,1.8855
UNIT-51,2023-06-01,18,2023-07,19,-1,0,1.8513
UNIT-51,2023-07-01,19,2023-07,19,0,1,1.8224
UNIT-51,2023-08-01,20,2023-07,19,1,1,1.8505
UNIT-51,2023-09-01,21,2023-07,19,2,1,1.887
UNIT-51,2023-10-01,22,2023-07,19,3,1,1.8979
UNIT-51,2023-11-01,23,2023-07,19,4,1,1.8932
UNIT-51,2023-12-01,24,2023-07,19,5,1,1.8623
UNIT-51,2024-01-01,25,2023-07,19,6,1,1.9417
UNIT-51,2024-02-01,26,2023-07,19,7,1,1.9011
UNIT-51,2024-03-01,27,2023-07,19,8,1,1.8792
UNIT-51,2024-04-01,28,2023-07,19,9,1,1.9351
UNIT-51,2024-05-01,29,2023-07,19,10,1,1.9173
UNIT-51,2024-06-01,30,2023-07,19,11,1,1.8873
UNIT-51,2024-07-01,31,2023-07,19,12,1,1.9285
UNIT-51,2024-08-01,32,2023-07,19,13,1,1.9138
UNIT-51,2024-09-01,33,2023-07,19,14,1,1.94
UNIT-51,2024-10-01,34,2023-07,19,15,1,1.916
UNIT-51,2024-11-01,35,2023-07,19,16,1,1.951
UNIT-51,2024-12-01,36,2023-07,19,17,1,1.9627
UNIT-51,2025-01-01,37,2023-07,19,18,1,1.9414
UNIT-51,2025-02-01,38,2023-07,19,19,1,1.9098
UNIT-51,2025-03-01,39,2023-07,19,20,1,1.9681
UNIT-51,2025-04-01,40,2023-07,19,21,1,1.9668
UNIT-51,2025-05-01,41,2023-07,19,22,1,1.94
UNIT-51,2025-06-01,42,2023-07,19,23,1,1.9006
UNIT-51,2025-07-01,43,2023-07,19,24,1,2.0387
UNIT-51,2025-08-01,44,2023-07,19,25,1,1.8924
UNIT-51,2025-09-01,45,2023-07,19,26,1,2.0118
UNIT-51,2025-10-01,46,2023-07,19,27,1,2.0129
UNIT-51,2025-11-01,47,2023-07,19,28,1,1.9835
UNIT-51,2025-12-01,48,2023-07,19,29,1,1.9637
UNIT-52,2022-01-01,1,2024-01,25,-24,0,2.6403
UNIT-52,2022-02-01,2,2024-01,25,-23,0,2.6531
UNIT-52,2022-03-01,3,2024-01,25,-22,0,2.6325
UNIT-52,2022-04-01,4,2024-01,25,-21,0,2.667
UNIT-52,2022-05-01,5,2024-01,25,-20,0,2.6714
UNIT-52,2022-06-01,6,2024-01,25,-19,0,2.6443
UNIT-52,2022-07-01,7,2024-01,25,-18,0,2.6099
UNIT-52,2022-08-01,8,2024-01,25,-17,0,2.6276
UNIT-52,2022-09-01,9,2024-01,25,-16,0,2.6891
UNIT-52,2022-10-01,10,2024-01,25,-15,0,2.6614
UNIT-52,2022-11-01,11,2024-01,25,-14,0,2.6866
UNIT-52,2022-12-01,12,2024-01,25,-13,0,2.6489
UNIT-52,2023-01-01,13,2024-01,25,-12,0,2.6644
UNIT-52,2023-02-01,14,2024-01,25,-11,0,2.6811
UNIT-52,2023-03-01,15,2024-01,25,-10,0,2.5601
UNIT-52,2023-04-01,16,2024-01,25,-9,0,2.684
UNIT-52,2023-05-01,17,2024-01,25,-8,0,2.6569
UNIT-52,2023-06-01,18,2024-01,25,-7,0,2.6519
UNIT-52,2023-07-01,19,2024-01,25,-6,0,2.6937
UNIT-52,2023-08-01,20,2024-01,25,-5,0,2.6361
UNIT-52,2023-09-01,21,2024-01,25,-4,0,2.6937
UNIT-52,2023-10-01,22,2024-01,25,-3,0,2.668
UNIT-52,2023-11-01,23,2024-01,25,-2,0,2.6941
UNIT-52,2023-12-01,24,2024-01,25,-1,0,2.7412
UNIT-52,2024-01-01,25,2024-01,25,0,1,2.6602
UNIT-52,2024-02-01,26,2024-01,25,1,1,2.756
UNIT-52,2024-03-01,27,2024-01,25,2,1,2.7279
UNIT-52,2024-04-01,28,2024-01,25,3,1,2.7632
UNIT-52,2024-05-01,29,2024-01,25,4,1,2.7801
UNIT-52,2024-06-01,30,2024-01,25,5,1,2.7993
UNIT-52,2024-07-01,31,2024-01,25,6,1,2.823
UNIT-52,2024-08-01,32,2024-01,25,7,1,2.8383
UNIT-52,2024-09-01,33,2024-01,25,8,1,2.833
UNIT-52,2024-10-01,34,2024-01,25,9,1,2.8098
UNIT-52,2024-11-01,35,2024-01,25,10,1,2.797
UNIT-52,2024-12-01,36,2024-01,25,11,1,2.8224
UNIT-52,2025-01-01,37,2024-01,25,12,1,2.7785
UNIT-52,2025-02-01,38,2024-01,25,13,1,2.8382
UNIT-52,2025-03-01,39,2024-01,25,14,1,2.7589
UNIT-52,2025-04-01,40,2024-01,25,15,1,2.8043
UNIT-52,2025-05-01,41,2024-01,25,16,1,2.7816
UNIT-52,2025-06-01,42,2024-01,25,17,1,2.8275
UNIT-52,2025-07-01,43,2024-01,25,18,1,2.7271
UNIT-52,2025-08-01,44,2024-01,25,19,1,2.8343
UNIT-52,2025-09-01,45,2024-01,25,20,1,2.8216
UNIT-52,2025-10-01,46,2024-01,25,21,1,2.8417
UNIT-52,2025-11-01,47,2024-01,25,22,1,2.8063
UNIT-52,2025-12-01,48,2024-01,25,23,1,2.8222
UNIT-53,2022-01-01,1,2024-01,25,-24,0,2.671
UNIT-53,2022-02-01,2,2024-01,25,-23,0,2.625
UNIT-53,2022-03-01,3,2024-01,25,-22,0,2.6696
UNIT-53,2022-04-01,4,2024-01,25,-21,0,2.6711
UNIT-53,2022-05-01,5,2024-01,25,-20,0,2.6377
UNIT-53,2022-06-01,6,2024-01,25,-19,0,2.6779
UNIT-53,2022-07-01,7,2024-01,25,-18,0,2.6726
UNIT-53,2022-08-01,8,2024-01,25,-17,0,2.6421
UNIT-53,2022-09-01,9,2024-01,25,-16,0,2.7023
UNIT-53,2022-10-01,10,2024-01,25,-15,0,2.6411
UNIT-53,2022-11-01,11,2024-01,25,-14,0,2.6668
UNIT-53,2022-12-01,12,2024-01,25,-13,0,2.6506
UNIT-53,2023-01-01,13,2024-01,25,-12,0,2.7183
UNIT-53,2023-02-01,14,2024-01,25,-11,0,2.6974
UNIT-53,2023-03-01,15,2024-01,25,-10,0,2.6959
UNIT-53,2023-04-01,16,2024-01,25,-9,0,2.682
UNIT-53,2023-05-01,17,2024-01,25,-8,0,2.711
UNIT-53,2023-06-01,18,2024-01,25,-7,0,2.68
UNIT-53,2023-07-01,19,2024-01,25,-6,0,2.7002
UNIT-53,2023-08-01,20,2024-01,25,-5,0,2.7383
UNIT-53,2023-09-01,21,2024-01,25,-4,0,2.7703
UNIT-53,2023-10-01,22,2024-01,25,-3,0,2.7374
UNIT-53,2023-11-01,23,2024-01,25,-2,0,2.731
UNIT-53,2023-12-01,24,2024-01,25,-1,0,2.711
UNIT-53,2024-01-01,25,2024-01,25,0,1,2.7573
UNIT-53,2024-02-01,26,2024-01,25,1,1,2.7337
UNIT-53,2024-03-01,27,2024-01,25,2,1,2.806
UNIT-53,2024-04-01,28,2024-01,25,3,1,2.7503
UNIT-53,2024-05-01,29,2024-01,25,4,1,2.7229
UNIT-53,2024-06-01,30,2024-01,25,5,1,2.8329
UNIT-53,2024-07-01,31,2024-01,25,6,1,2.7358
UNIT-53,2024-08-01,32,2024-01,25,7,1,2.7758
UNIT-53,2024-09-01,33,2024-01,25,8,1,2.8105
UNIT-53,2024-10-01,34,2024-01,25,9,1,2.7926
UNIT-53,2024-11-01,35,2024-01,25,10,1,2.8023
UNIT-53,2024-12-01,36,2024-01,25,11,1,2.8712
UNIT-53,2025-01-01,37,2024-01,25,12,1,2.8123
UNIT-53,2025-02-01,38,2024-01,25,13,1,2.8663
UNIT-53,2025-03-01,39,2024-01,25,14,1,2.7578
UNIT-53,2025-04-01,40,2024-01,25,15,1,2.8413
UNIT-53,2025-05-01,41,2024-01,25,16,1,2.8349
UNIT-53,2025-06-01,42,2024-01,25,17,1,2.9109
UNIT-53,2025-07-01,43,2024-01,25,18,1,2.8017
UNIT-53,2025-08-01,44,2024-01,25,19,1,2.8398
UNIT-53,2025-09-01,45,2024-01,25,20,1,2.8059
UNIT-53,2025-10-01,46,2024-01,25,21,1,2.8247
UNIT-53,2025-11-01,47,2024-01,25,22,1,2.8877
UNIT-53,2025-12-01,48,2024-01,25,23,1,2.8739
UNIT-54,2022-01-01,1,2023-01,13,-12,0,2.1048
UNIT-54,2022-02-01,2,2023-01,13,-11,0,2.089
UNIT-54,2022-03-01,3,2023-01,13,-10,0,2.0485
UNIT-54,2022-04-01,4,2023-01,13,-9,0,2.0716
UNIT-54,2022-05-01,5,2023-01,13,-8,0,2.0458
UNIT-54,2022-06-01,6,2023-01,13,-7,0,2.1101
UNIT-54,2022-07-01,7,2023-01,13,-6,0,2.0804
UNIT-54,2022-08-01,8,2023-01,13,-5,0,2.1573
UNIT-54,2022-09-01,9,2023-01,13,-4,0,2.0759
UNIT-54,2022-10-01,10,2023-01,13,-3,0,2.0923
UNIT-54,2022-11-01,11,2023-01,13,-2,0,2.1086
UNIT-54,2022-12-01,12,2023-01,13,-1,0,2.1221
UNIT-54,2023-01-01,13,2023-01,13,0,1,2.1066
UNIT-54,2023-02-01,14,2023-01,13,1,1,2.1446
UNIT-54,2023-03-01,15,2023-01,13,2,1,2.1631
UNIT-54,2023-04-01,16,2023-01,13,3,1,2.1617
UNIT-54,2023-05-01,17,2023-01,13,4,1,2.1599
UNIT-54,2023-06-01,18,2023-01,13,5,1,2.2037
UNIT-54,2023-07-01,19,2023-01,13,6,1,2.1733
UNIT-54,2023-08-01,20,2023-01,13,7,1,2.2291
UNIT-54,2023-09-01,21,2023-01,13,8,1,2.1232
UNIT-54,2023-10-01,22,2023-01,13,9,1,2.1574
UNIT-54,2023-11-01,23,2023-01,13,10,1,2.1909
UNIT-54,2023-12-01,24,2023-01,13,11,1,2.1779
UNIT-54,2024-01-01,25,2023-01,13,12,1,2.2017
UNIT-54,2024-02-01,26,2023-01,13,13,1,2.1898
UNIT-54,2024-03-01,27,2023-01,13,14,1,2.2459
UNIT-54,2024-04-01,28,2023-01,13,15,1,2.1577
UNIT-54,2024-05-01,29,2023-01,13,16,1,2.204
UNIT-54,2024-06-01,30,2023-01,13,17,1,2.2183
UNIT-54,2024-07-01,31,2023-01,13,18,1,2.2426
UNIT-54,2024-08-01,32,2023-01,13,19,1,2.218
UNIT-54,2024-09-01,33,2023-01,13,20,1,2.2451
UNIT-54,2024-10-01,34,2023-01,13,21,1,2.1955
UNIT-54,2024-11-01,35,2023-01,13,22,1,2.176
UNIT-54,2024-12-01,36,2023-01,13,23,1,2.2675
UNIT-54,2025-01-01,37,2023-01,13,24,1,2.2363
UNIT-54,2025-02-01,38,2023-01,13,25,1,2.2258
UNIT-54,2025-03-01,39,2023-01,13,26,1,2.2908
UNIT-54,2025-04-01,40,2023-01,13,27,1,2.2822
UNIT-54,2025-05-01,41,2023-01,13,28,1,2.2018
UNIT-54,2025-06-01,42,2023-01,13,29,1,2.2711
UNIT-54,2025-07-01,43,2023-01,13,30,1,2.2939
UNIT-54,2025-08-01,44,2023-01,13,31,1,2.3129
UNIT-54,2025-09-01,45,2023-01,13,32,1,2.2221
UNIT-54,2025-10-01,46,2023-01,13,33,1,2.2863
UNIT-54,2025-11-01,47,2023-01,13,34,1,2.2319
UNIT-54,2025-12-01,48,2023-01,13,35,1,2.2442
UNIT-55,2022-01-01,1,never,0,,0,2.6866
UNIT-55,2022-02-01,2,never,0,,0,2.6646
UNIT-55,2022-03-01,3,never,0,,0,2.7008
UNIT-55,2022-04-01,4,never,0,,0,2.6061
UNIT-55,2022-05-01,5,never,0,,0,2.6206
UNIT-55,2022-06-01,6,never,0,,0,2.6995
UNIT-55,2022-07-01,7,never,0,,0,2.6667
UNIT-55,2022-08-01,8,never,0,,0,2.6592
UNIT-55,2022-09-01,9,never,0,,0,2.6722
UNIT-55,2022-10-01,10,never,0,,0,2.6677
UNIT-55,2022-11-01,11,never,0,,0,2.687
UNIT-55,2022-12-01,12,never,0,,0,2.7259
UNIT-55,2023-01-01,13,never,0,,0,2.6904
UNIT-55,2023-02-01,14,never,0,,0,2.669
UNIT-55,2023-03-01,15,never,0,,0,2.7892
UNIT-55,2023-04-01,16,never,0,,0,2.6986
UNIT-55,2023-05-01,17,never,0,,0,2.6998
UNIT-55,2023-06-01,18,never,0,,0,2.697
UNIT-55,2023-07-01,19,never,0,,0,2.7206
UNIT-55,2023-08-01,20,never,0,,0,2.7039
UNIT-55,2023-09-01,21,never,0,,0,2.6141
UNIT-55,2023-10-01,22,never,0,,0,2.6848
UNIT-55,2023-11-01,23,never,0,,0,2.7344
UNIT-55,2023-12-01,24,never,0,,0,2.6408
UNIT-55,2024-01-01,25,never,0,,0,2.6888
UNIT-55,2024-02-01,26,never,0,,0,2.7331
UNIT-55,2024-03-01,27,never,0,,0,2.7853
UNIT-55,2024-04-01,28,never,0,,0,2.7448
UNIT-55,2024-05-01,29,never,0,,0,2.7339
UNIT-55,2024-06-01,30,never,0,,0,2.7247
UNIT-55,2024-07-01,31,never,0,,0,2.7436
UNIT-55,2024-08-01,32,never,0,,0,2.7647
UNIT-55,2024-09-01,33,never,0,,0,2.776
UNIT-55,2024-10-01,34,never,0,,0,2.7398
UNIT-55,2024-11-01,35,never,0,,0,2.7309
UNIT-55,2024-12-01,36,never,0,,0,2.7403
UNIT-55,2025-01-01,37,never,0,,0,2.732
UNIT-55,2025-02-01,38,never,0,,0,2.7605
UNIT-55,2025-03-01,39,never,0,,0,2.7177
UNIT-55,2025-04-01,40,never,0,,0,2.7926
UNIT-55,2025-05-01,41,never,0,,0,2.7781
UNIT-55,2025-06-01,42,never,0,,0,2.7706
UNIT-55,2025-07-01,43,never,0,,0,2.8117
UNIT-55,2025-08-01,44,never,0,,0,2.7387
UNIT-55,2025-09-01,45,never,0,,0,2.8383
UNIT-55,2025-10-01,46,never,0,,0,2.8179
UNIT-55,2025-11-01,47,never,0,,0,2.8287
UNIT-55,2025-12-01,48,never,0,,0,2.7684
UNIT-56,2022-01-01,1,2023-01,13,-12,0,2.7456
UNIT-56,2022-02-01,2,2023-01,13,-11,0,2.7668
UNIT-56,2022-03-01,3,2023-01,13,-10,0,2.7224
UNIT-56,2022-04-01,4,2023-01,13,-9,0,2.7921
UNIT-56,2022-05-01,5,2023-01,13,-8,0,2.7955
UNIT-56,2022-06-01,6,2023-01,13,-7,0,2.773
UNIT-56,2022-07-01,7,2023-01,13,-6,0,2.7043
UNIT-56,2022-08-01,8,2023-01,13,-5,0,2.8138
UNIT-56,2022-09-01,9,2023-01,13,-4,0,2.7838
UNIT-56,2022-10-01,10,2023-01,13,-3,0,2.7977
UNIT-56,2022-11-01,11,2023-01,13,-2,0,2.7664
UNIT-56,2022-12-01,12,2023-01,13,-1,0,2.7652
UNIT-56,2023-01-01,13,2023-01,13,0,1,2.8238
UNIT-56,2023-02-01,14,2023-01,13,1,1,2.8099
UNIT-56,2023-03-01,15,2023-01,13,2,1,2.8718
UNIT-56,2023-04-01,16,2023-01,13,3,1,2.8613
UNIT-56,2023-05-01,17,2023-01,13,4,1,2.8418
UNIT-56,2023-06-01,18,2023-01,13,5,1,2.8776
UNIT-56,2023-07-01,19,2023-01,13,6,1,2.8492
UNIT-56,2023-08-01,20,2023-01,13,7,1,2.8745
UNIT-56,2023-09-01,21,2023-01,13,8,1,2.8904
UNIT-56,2023-10-01,22,2023-01,13,9,1,2.8914
UNIT-56,2023-11-01,23,2023-01,13,10,1,2.8787
UNIT-56,2023-12-01,24,2023-01,13,11,1,2.8988
UNIT-56,2024-01-01,25,2023-01,13,12,1,2.8914
UNIT-56,2024-02-01,26,2023-01,13,13,1,2.8905
UNIT-56,2024-03-01,27,2023-01,13,14,1,2.817
UNIT-56,2024-04-01,28,2023-01,13,15,1,2.8723
UNIT-56,2024-05-01,29,2023-01,13,16,1,2.9346
UNIT-56,2024-06-01,30,2023-01,13,17,1,2.9593
UNIT-56,2024-07-01,31,2023-01,13,18,1,2.8563
UNIT-56,2024-08-01,32,2023-01,13,19,1,2.8861
UNIT-56,2024-09-01,33,2023-01,13,20,1,2.9558
UNIT-56,2024-10-01,34,2023-01,13,21,1,2.8999
UNIT-56,2024-11-01,35,2023-01,13,22,1,2.9957
UNIT-56,2024-12-01,36,2023-01,13,23,1,2.9633
UNIT-56,2025-01-01,37,2023-01,13,24,1,2.9585
UNIT-56,2025-02-01,38,2023-01,13,25,1,2.9652
UNIT-56,2025-03-01,39,2023-01,13,26,1,2.9622
UNIT-56,2025-04-01,40,2023-01,13,27,1,2.9313
UNIT-56,2025-05-01,41,2023-01,13,28,1,2.9101
UNIT-56,2025-06-01,42,2023-01,13,29,1,2.9022
